id,text,category,source,split
53,लाइन सुधारको नाममा उठाएर लगेको पोल फेरि नल्याउँदा दिनदिनै तार भुइँमै झुण्डिएको छ।,electricity,manual,train
54,"घर नजिकैको ट्रान्सफर्मरबाट निरन्तर घुनघुन आवाज आउँछ, विस्फोट हुने हो कि भन्ने डर।",electricity,manual,val
55,"बिजुलीको काम गर्ने प्राविधिक भेट्न अफिस जाँदा 'भेटिएन' भन्दै फर्काइन्छ, काम भने थन्किन्छ।",electricity,manual,train
56,बिना कारण धेरै राति मात्रै लाइनको मर्मत गर्ने हुँदा बालबालिकाले निद्रा नपाउने समस्या छ।,electricity,manual,train
57,"मिटरबक्सको ढकनी भाँचिएको छ, पानी पसेर सर्ट हुने डर छ, अहिलेसम्म कसैले हेरिदिएको छैन।",electricity,manual,train
58,बत्ती आउनेबित्तिकै एकैचोटि यति तेज हुन्छ कि बल्ब र फ्युज बारम्बार पड्किन थालेका छन्।,electricity,manual,test
59,विद्यार्थी बोर्डिङ बसमा चढ्नु अघि मोबाइल चार्ज गर्न नपाउँदा अभिभावकसँग सम्पर्क गाह्रो हुन्छ।,electricity,manual,train
60,"बाहिरबाट पाहुना आउँदा घाम लाग्दा पनि घरभित्र अँध्यारो, स्ट्रीट लाइट र घरको बत्ती दुबै बन्द।",electricity,manual,val
61,"इनभर्टर र ब्याट्री किन्नुपर्दा आर्थिक भार थपिएको छ, नियमित आपूर्ति भए यति खर्च नहोस् थियो।",electricity,manual,train
62,"बिजुली अफ हुँदा लिफ्ट चल्दैन, बुढापाकालाई सिँढी चढ्न बाध्य पारिएको छ, थकान धेरै हुन्छ।",electricity,manual,train
63,"फोन चार्ज नभएपछि आपत्कालिन अवस्थाको खबर दिन पनि सकिँदैन, बत्तीको भर पर्नु परेको छ।",electricity,manual,train
64,राति बत्ति गएर फिर्ता आउँदा हरेक पटक घडी र इलेक्ट्रोनिक उपकरणको समय फेरि मिलाउनु पर्छ।,electricity,manual,test
65,"बिल तिर्न ढिलाइ भए तुरुन्त लाइन काटिन्छ, तर सेवामा सुधार माग्दा भने वर्षौ कुर्नुपर्छ।",electricity,manual,train
66,"घर नजिकैको पोल एकतर्फी झुकेको छ, सानो हावाले पनि ढल्ने जस्तो देखिन्छ।",electricity,manual,train
67,बालबालिका तल खेलिरहँदा माथिबाट तार तुर्लुक्क झुण्डिएको देख्दा आमाबुवालाई सधैँ डर लाग्छ।,electricity,manual,train
68,बिजुली अफ हुँदा पानी तान्ने मोटर नचलेर भान्सा र प्रसाधन दुवै काम रोकिन्छ।,electricity,manual,val
69,"बिजुली अफिकासँग पटकपटक भेटेर समस्या सुनाउँदा पनि एउटै उत्तर, 'उपल्लो कार्यालयमा पठाइएको छ'।",electricity,manual,train
70,"नयाँ टोकन सिस्टम ल्याएको भनिन्छ तर काउन्टरमा लाइन उस्तै लामो छ, डिजिटल सेवा कागजमै सीमित।",electricity,manual,train
71,"हाम्रो टोलमा बत्ति जानु त दैनिकी जस्तै भइसकेको छ, कोही जिम्मेवार देखिँदैन।",electricity,manual,train
72,"थोरै हावा चल्यो कि सिधै लाइन अफ हुन्छ, यस्तो डराउदो सेवा कहिले सुध्रेलाजस्तो छैन।",electricity,manual,train
73,"फोन चार्ज सधैं २० प्रतिशतमा अड्किएको, बत्ती नआउँदा साथीहरूसँग सम्पर्क टुट्छ।",electricity,manual,val
74,"लोडसेडिङ सकियो रे, तर हाम्रो एरियामा त 'अटोप' लोडसेडिङ चलिरहेकै छ।",electricity,manual,train
75,"बिजुली गएको बेला इन्सेक्युर लाग्छ, बाहिर हल्ला सुन्दा पनि कोही देखिन्न, स्ट्रीट लाइट नै अफ।",electricity,manual,train
76,एकछिनका लागि झिलिमिली भएर आउने बत्तीले कम्प्युटर र टिभी दुबै ह्याङ हुने बनायो।,electricity,manual,train
77,"अचानक फ्युज पड्किँदा सानो बच्चा रोएर थर्किन्छ, बत्तीको साउन्ड नै ट्रमा जस्तो भयो।",electricity,manual,test
78,"बिजुली अफ भयो भने 'फेरि गयो हो' भनेर ठट्टा त गर्छौं, तर काम सबै अलपत्र पर्छ।",electricity,manual,train
79,"बिल हेर्दा पो थाहा हुन्छ, बत्ती भन्दा त बिल नै बढी बलिरहेको छ जस्तो लाग्छ।",electricity,manual,val
80,"लाइनको झन्झटले धेरैले सोलार जडान गर्न थाले, तर सबले धान्न सक्ने अवस्था छैन।",electricity,manual,train
81,"राति कोठाभरि अँध्यारो हुन्छ, बालबालिका डराएर बस्छन्।",electricity,manual,train
82,एक्कासि सबै स्क्रीन कालो भएपछि अफिसको काम रोकिन्छ।,electricity,manual,train
83,फ्रिजभित्रको तरकारी पटकपटक बिग्रन थालेको छ।,electricity,manual,val
84,फोन चार्ज शून्य हुँदा कसैसँग सम्पर्क गर्नै सकिँदैन।,electricity,manual,train
85,रातभर मोमबत्तीको भर पर्नुपरेको दिन बढ्दैछन्।,electricity,manual,train
86,"पंखा चलेन भने सुत्नै सकिँदैन, घाम भयो कि चिन्ता सुरु।",electricity,manual,train
87,"आवाज मात्र आउँछ, टेलिभिजनमा तस्बिर देखिँदैन।",electricity,manual,test
88,"घडीको सूइ हरेक दिन रिसेट गरेजस्तो, समयमै कहिल्यै मिल्दैन।",electricity,manual,train
89,बिहान चिया बनाउनु अघि नै कोठा अन्ध्यारो देख्दा दिन नै खराब जस्तो लाग्छ।,electricity,manual,train
90,एक्कासि सबै फ्यान रोकिने बित्तिकै कोठा भट्टीजस्तो हुन्छ।,electricity,manual,train
91,नयाँ किनेको बल्बहरू महिनाभित्रै बक्समै फिर्ता राख्नुपरेको छ।,electricity,manual,val
92,बाहिर उज्यालो हुँदाहुँदै घरभित्र सँधै कालोपनै देखिन्छ।,electricity,manual,train
93,मोबाइल टर्च बिना राति भान्सासम्म जान पनि डर लाग्छ।,electricity,manual,train
94,अनलाइन कक्षा समयमा स्क्रिन अड्किएपछि बच्चाले रुन थालेको छ।,electricity,manual,train
95,भिडियो कल बीचमै रोकिँदा कामको कुरा भन्दा माफी माग्दै बस्नुपर्छ।,electricity,manual,test
96,धेरै दिनदेखि मोमबत्तीको खरिद सूची हट्न सकेको छैन।,electricity,manual,train
97,रातिको निस्तब्धतामा तररर गरेर फर्कने फ्युजको आवाज मात्र सुनिन्छ।,electricity,manual,val
98,कपडा धोएको मेसिन बीचमै बन्द हुँदा फेरि हातले निचोर्नुपर्छ।,electricity,manual,train
99,"इन्टरनेटको बिल समयमै तिर्नुपर्छ, तर सेवा भने कहिले आउँछ, कहिले जाँच्छ।",electricity,manual,train
100,कोठाभित्रको चिसो र तातोपन दुवै सिचुएसनमा हामीलाई भरोसा गर्न केही छैन।,electricity,manual,train
101,सानो हावाहुरी लाग्यो कि हाम्रो टोल तुरुन्तै अन्धकार हुन्छ।,electricity,manual,train
102,वर्षा सुरु भयो कि पहिले बिजुली हराउँछ अनि मात्र पानी झर्छ।,electricity,manual,train
103,आँधी आयो कि पोल नजिक स्पार्क देखिँदा सबले ढोका बन्द गर्छन्।,electricity,manual,val
104,बर्षातमा भीजेको तार हेर्दा छुनै डर लाग्ने अवस्था हुन्छ।,electricity,manual,train
105,दुकानको फ्रिज नचल्दा दूध र तरकारी फाल्नुपरेको छ।,electricity,manual,train
106,"रेस्टुरेन्टमा अँध्यारो हुँदा ग्राहक फर्कन्छन्, व्यापार दिनदिनै घट्दै गएको छ।",electricity,manual,train
107,सैलुनमा मेसिन नचलेपछि पालो बसेका सबैलाई माफी माग्नुपरेको छ।,electricity,manual,test
108,साना उद्यम चलाउनेलाई उपकरण ठप्प हुँदा बैंकको किस्ता तिर्न पनि गाह्रो पर्छ।,electricity,manual,train
109,अस्पताल नजिकै राति कोठा अन्धकार हुँदा बिरामी र आमा दुवै डराउँछन्।,electricity,manual,train
110,क्लिनिकको मेसिन बन्द हुँदा रिपोर्ट निकाल्न ढिलाइ भई उपचारमा असर पर्छ।,electricity,manual,val
111,अपरेशन थिएटर वरिपरि कहिलेकाहीँ युपिएसको भरमा मात्र काम चलिरहेको सुन्नुपर्छ।,electricity,manual,train
112,परीक्षा दिन लाग्दा अचानक सबै कोठा कालो भएपछि विद्यार्थी झन् तनावमा पर्छन्।,electricity,manual,train
113,"स्कुलको कम्प्युटर कक्षा हप्तौँदेखि रोकिएको छ, बच्चाले सिधै पृष्ठमै मात्र पढ्नुपरेको छ।",electricity,manual,train
114,अध्यापन चलिरहँदा फ्यान बन्द हुँदा साना बालबालिकाले ध्यान दिनै सक्दैनन्।,electricity,manual,test
115,अपार्टमेन्टको लिफ्ट रोकिँदा वृद्धबृद्धालाई सिँढी चढेर तलमाथि गर्न बाध्य पारिन्छ।,electricity,manual,train
116,पार्किङ तल्तिर अँध्यारो हुँदा साँझ घर फर्किँदा सुरक्षित नहुनु जस्तो लाग्छ।,electricity,manual,train
117,छतमा राखिएका तारहरू निकै तल्लो भएर सवारीसाधन छोइने डर देखिन्छ।,electricity,manual,train
118,"धेरै पुरानो पोल बाङ्गो भई सडकतिर झुकेको छ, कहिले ढल्छ भन्ने चिन्ता छ।",electricity,manual,val
119,विद्युत् कार्यालयमा पटकपटक पुग्दा पनि 'डाटा हेर्दैछौं' भन्ने जवाफ मात्रै सुनिन्छ।,electricity,manual,train
120,"मर्मत टोली आज आउने भनिएको तीन दिन भयो, टोल भने अझै अँध्यारो छ।",electricity,manual,train
121,हाम्रो टोलमा तीन दिनदेखि बत्ती आएको छैन।,electricity,manual,train
122,जोरको हावाले चल्यो कि तुरुन्तै बत्ती जान्छ।,electricity,manual,train
123,बिहान खाना पकाउने समयमा नै बत्ती जाने बानी परेको छ।,electricity,manual,train
124,भोल्टेज घटबढ हुँदा फ्यान र टिभी दुबै बिग्रिने डर छ।,electricity,manual,val
125,अपार्टमेन्टको लिफ्ट बत्ती नहुँदा घण्टौँ बन्द रहन्छ।,electricity,manual,train
126,साना दुकानदारको फ्रिज नचलेर दूध र दही पटकपटक फाल्नुपरेको छ।,electricity,manual,train
127,बत्ती जाने तालिका सार्वजनिक नगर्दा अनलाइन कक्षा बारम्बार रोकिन्छ।,electricity,manual,train
128,पोलको तार तल झुन्डिएर सवारीको छानामा छोइने अवस्था छ।,electricity,manual,test
129,"विद्युत् कार्यालय पुगेको उजुरी कति महिना भयो, न नतिजा न फोन।",electricity,manual,train
130,जाडोमा हीटर नचलेर घरभित्र सधैँ चिसो र सिरिंग रहन्छ।,electricity,manual,train
131,छतमा राखिएको सोलारले पनि रातको समस्या समाधान गर्न सकेको छैन।,electricity,manual,val
132,"बत्ती जान्थ्यो भनेर जेनरेटर राख्यौं, इन्धनको खर्चले व्यवसाय धरापमा छ।",electricity,manual,train
133,बिहानै पोलबाट चर्को चर्को आवाज आएको सुन्दा डर लाग्छ।,electricity,manual,train
134,बत्ती गयो कि सबैले सास फेर्ने तालिका फेरि सोच्नुपर्छ।,electricity,manual,train
135,"मीटर झल्झली घुमिरहेको छ, तर घरभित्र खासै प्रयोग गरेको छैन।",electricity,manual,val
136,आँधी आउनु अगावै बत्ती काट्ने बानीले झन् अन्धकार बढाएको छ।,electricity,manual,train
137,बिल तिर्न नपुग्ने डरले राति न्यून प्रकाशमै काम गर्नुपर्छ।,electricity,manual,train
138,"बत्ती आउँछ कि जाँदैन, फोन चार्ज योजना पनि बनाउनु गाह्रो छ।",electricity,manual,train
139,विद्युत् उपकरण बिग्रँदा मर्मत खर्चले घरको बजेट नै बिगार्छ।,electricity,manual,test
140,फेरि बत्ती नआएको,electricity,manual,train
141,बत्ती किन बारम्बार जान्छ?,electricity,manual,train
142,"लोडसेडिङ सकियो भन्छन्, हैन",electricity,manual,train
143,"बल्ब बल्दैन, कोठा अन्धकारै",electricity,manual,train
144,भोल्टेज झर्दा सामान बिग्रिए,electricity,manual,val
145,"मीटर चलेको, बत्ती भने छैन",electricity,manual,train
146,सूचना बिना नै लाइन काटे,electricity,manual,train
147,रातभर मोमबत्तीमै बस्यौं,electricity,manual,train
148,इन्टरनेट र बत्ती दुबै गए,electricity,manual,test
149,स्ट्रीट लाइट नबलेर डर लाग्यो,electricity,manual,train
150,तीन दिनदेखि प्रत्येक साँझ बत्ती गएर छोराछोरीको परीक्षाको तयारी बिग्रिएको छ।,electricity,manual,train
151,लाइन आएको समयमा लगातार भोल्टेज घटबढ हुँदा फ्रिज र टिभी दुवै बिग्रिने डर छ।,electricity,manual,train
152,पानी परेपछि हरेक पटक ट्रान्सफर्मर पड्किएर पुरै टोल अन्धकारमा बस्नुपर्छ।,electricity,manual,train
153,बिल असाध्यै बढी आएको छ तर घरमा महिनौँ देखि नयाँ बिजुली सामान थपिएको छैन।,electricity,manual,val
154,"मिटर रिडिङ लिन कोही आइदैन, अनुमानित बिल तिर्नुपरेर अनावश्यक शुल्क बढिरहेको छ।",electricity,manual,train
155,"सडक छेउका पोलमा तार झुण्डिएको छ, बच्चा र पैदल यात्रुका लागि ठूलो जोखिम देखिन्छ।",electricity,manual,train
156,अस्पतालको इमरजेन्सी वार्ड नजिकै जेनेरेटर नचलेर बिरामीको उपचारमा सीधा असर परेको छ।,electricity,manual,test
157,कार्यालय समयमै बत्ती जानु र इन्टरनेट काटिनुले अनलाइन फारम बुझाउने समय छुट्दै गइरहेको छ।,electricity,manual,train
158,पार्टी प्यालेस बुक गर्दा लाइटको ग्यारेन्टी भनेका थिए तर कार्यक्रमबीचमा नै बत्ती काटियो।,electricity,manual,train
159,साना उद्योग चलाउन स्थिर विद्युतीय आपूर्ति नहुँदा मजदुरलाई दिइने तलबसम्म प्रभावित भएको छ।,electricity,manual,train
160,हाम्रो पोखरा वडा नं 18 मा भोल्टेज घटबढ हुन्छ। कामकाज ठप्प भएको छ। अब त सहनै सकिँदैन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।,electricity,hello_sarkar,train
161,हाम्रो पर्सा वडा नं 6 मा भोल्टेज कम हुँदा उपकरण चल्दैनन्। पानी तान्ने मोटर चलाउन सकिँदैन। हामी सबै परेशान छौं। तुरुन्त मर्मत गरिदिनुहोस्।,electricity,hello_sarkar,train
162,हाम्रो पाल्पा वडा नं 15 मा भोल्टेज कम हुँदा उपकरण चल्दैनन्। बुढापाकालाई निकै गाह्रो भएको छ। अत्यन्त दुःखित छौं। कृपया तत्काल कदम चाल्नुहोस्।,electricity,hello_sarkar,train
163,सर्लाही वडा नं 27 मा मिटरको रिडिङ गलत देखिन्छ। बिल तिरे पनि लाइन काटिएको छ। जनताको पीडा बुझ्नुहोस्।,electricity,hello_sarkar,train
164,काठमाडौं वडा नं 11 मा स्ट्रीट लाइट बिग्रेको उजुरी दिए पनि मर्मत भएको छैन। ज्यान जोखिममा छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।,electricity,hello_sarkar,train
165,लहान वडा नं 14 मा रातमा बाटो अँध्यारो हुन्छ। बच्चाहरूका लागि ठूलो खतरा छ। छिटो समाधान गरिदिनुहोस्।,electricity,hello_sarkar,train
166,दुई हप्तादेखि मुगु वडा नं 23 मा बिजुली आपूर्ति बन्द छ। व्यवसाय ठप्प भएको छ। अपाङ्गता भएका व्यक्तिलाई समस्या परेको छ। अब केही गरिदिनुस्।,electricity,hello_sarkar,train
167,"तुलसीपुर वडा नं 25 मा बिजुली काटिएको छ, ट्रान्सफर्मर फेर्नुपर्ने अवस्था छ, र तीव्र भोल्टेज आउँदा बत्ती पड्किन्छ। जनताको गुनासो कसले सुन्छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।",electricity,hello_sarkar,train
168,धनकुटा मा बिजुली सम्बन्धी समस्या छ। कार्यालयमा गएर भन्दा 'हेर्छौं' भन्ने मात्र जवाफ आउँछ। असह्य भइसकेको छ।,electricity,hello_sarkar,val
169,रौतहट वडा नं 15 मा बिहीबारदेखि बिजुली काटिएको छ। कामकाज ठप्प भएको छ। यो मानवीय अधिकारको उल्लंघन हो।,electricity,hello_sarkar,test
170,हाम्रो सल्यान वडा नं 18 मा भोल्टेज फ्लक्चुएसन निकै बढेको छ। गर्भवती महिलालाई कठिनाइ भएको छ। न्याय चाहिन्छ। कृपया ध्यान दिनुहोस्।,electricity,hello_sarkar,train
171,मुगु मा बिजुली सम्बन्धी समस्या छ। कार्यालयमा गएर भन्दा 'हेर्छौं' भन्ने मात्र जवाफ आउँछ। सरकारले ध्यान दिनुपर्छ।,electricity,hello_sarkar,train
172,मोरङ क्षेत्रमा ट्रान्सफर्मरबाट ठूलो आवाज आउँछ। आज बिहानदेखि यही समस्या छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।,electricity,hello_sarkar,train
173,हाम्रो घरको बिलमा अनावश्यक शुल्क थपिएको छ। मिटर अनुमानमा घुम्छ। तुरुन्त कारबाही गरिदिनुहोस्।,electricity,hello_sarkar,train
174,महोत्तरी वडा नं 15 मा स्ट्रीट लाइट बिग्रेको उजुरी दिए पनि मर्मत भएको छैन। कसैलाई करन्ट लाग्ने खतरा छ। यो मानवीय अधिकारको उल्लंघन हो।,electricity,hello_sarkar,train
175,लमजुङ क्षेत्रमा ट्रान्सफर्मर पड्किएको छ। चार दिनदेखि यही समस्या छ। यसमा छानबिन गरिदिनुहोस्।,electricity,hello_sarkar,train
176,हेटौंडा वडा नं 14 मा सार्वजनिक बत्ती दिनमा बल्छ रातमा बल्दैन। विद्युत् दुर्घटनाको सम्भावना बढेको छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।,electricity,hello_sarkar,train
177,सर्लाही वडा नं 32 मा मिटर अनुमानमा घुम्छ। बिल तिरे पनि लाइन काटिएको छ। कृपया ध्यान दिनुहोस्।,electricity,hello_sarkar,train
178,सिद्धार्थनगर वडा नं 16 मा स्ट्रीट लाइट बिग्रेको उजुरी दिए पनि मर्मत भएको छैन। छुँदा सर्ट हुने अवस्था छ। कृपया तत्काल कदम चाल्नुहोस्।,electricity,hello_sarkar,val
179,पाँचथर वडा नं 28 मा सार्वजनिक बत्ती दिनमा बल्छ रातमा बल्दैन। ज्यान जोखिममा छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।,electricity,hello_sarkar,test
180,सिद्धार्थनगर वडा नं 32 मा मिटर बिग्रिएको छ। बिल अनपेक्षित रूपमा बढी आएको छ। यो मानवीय अधिकारको उल्लंघन हो।,electricity,hello_sarkar,train
181,हाम्रो लहान वडा नं 11 मा तीव्र भोल्टेज आउँदा बत्ती पड्किन्छ। पानी तान्ने मोटर चलाउन सकिँदैन। जनताको गुनासो कसले सुन्छ। छिटो समाधान गरिदिनुहोस्।,electricity,hello_sarkar,train
182,लामो समयदेखि झापा वडा नं 30 मा बिजुली आपूर्ति बन्द छ। व्यवसाय ठप्प भएको छ। गर्भवती महिलालाई कठिनाइ भएको छ। कसलाई भन्ने हो थाहा छैन।,electricity,hello_sarkar,train
183,"बाँके वडा नं 22 मा बिजुली काटिएको छ, ट्रान्सफर्मर फेर्नुपर्ने अवस्था छ, र भोल्टेज फ्लक्चुएसन निकै बढेको छ। धेरै कष्ट भइरहेको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।",electricity,hello_sarkar,train
184,दाङ वडा नं 12 मा बीस दिनदेखि बिजुली काटिएको छ। गर्भवती महिलालाई कठिनाइ भएको छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?,electricity,hello_sarkar,train
185,मोरङ मा बत्ती ठिक छ तर नजिकैको बागलुङ मा लाइन गइरहेको छ। न्याय चाहिन्छ। किन यस्तो भेदभाव?,electricity,hello_sarkar,train
186,हाम्रो टोलमा पोल सडकतिर झुकेको छ। छुँदा सर्ट हुने अवस्था छ। अत्यन्त दुःखित छौं।,electricity,hello_sarkar,train
