"id","text","category","source","split"
"54","ट्यांकरले आज पनि धकेल्यो","water","manual","train"
"55","ट्यांकीमा तल्लो भाग मात्रै देखियो","water","manual","test"
"56","तृष्णा धेरै, पानी छैन","water","manual","train"
"57","नुहाउने कुरा त सपनै भो","water","manual","train"
"58","तुलसीपुर वडा नं 29 बाट गुनासो। पानीमा तेलो पदार्थ देखिन्छ, यो पानी पिएर बिरामी परिने डर छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"59","म वीरगन्ज को बासिन्दा हुँ। केही दिनदेखि खानेपानी आपूर्ति बन्द छ। कपडा धुन पानी छैन। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"60","घरमा गर्भवती श्रीमती हुनुहुन्छ। बाजुरा वडा नं 29 मा पानीको एक थोपा पनि आएको छैन। कपडा धुन पानी छैन। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","train"
"61","बागलुङ मा एक हप्तादेखि बाल्टी राखेको ठाउँमा पानी नै छैन, सरकारले ध्यान दिनुपर्छ!","water","hello_sarkar","train"
"62","स्याङ्जा मा ट्यांकर धेरै ढिलो आउँछ। हामी सबै परेशान छौं। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","water","hello_sarkar","train"
"63","सिद्धार्थनगर वडा नं 13 मा हप्तौँदेखि धारा सुक्खा छ। बिरामीलाई कसरी हेर्ने पानी बिनै। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"64","घरमा बुढाबुढी हुनुहुन्छ। अर्घाखाँची वडा नं 17 मा धारा सुक्खा छ। खाना पकाउन सकिँदैन। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"65","वीरगन्ज मा हरियो रङको पानी आउँछ। पानी उमाल्दा पनि सफा हुँदैन। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"66","पटकपटक गुनासो गर्दा पनि हेटौंडा मा पानी आएको छैन। यो अन्याय हो। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","val"
"67","पर्सा मा पानीमा तेलो पदार्थ देखिन्छ। यो पानी पिउँदा ढाड दुख्छ। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","test"
"68","चितवन वडा नं 22 मा मुख्य पाइप क्षतिग्रस्त भएको छ, धारामा हावा मात्र आउँछ। पन्ध्र दिनदेखि यो समस्या जारी छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","water","hello_sarkar","train"
"69","सङ्खुवासभा वडा नं 22 बाट गुनासो। पानी गन्हाउँछ, पानीजन्य रोग फैलिने खतरा छ। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","train"
"70","इलाम वडा नं 18 मा मुख्य पाइप क्षतिग्रस्त भएको छ, धारा सुक्खा छ। गएको शनिबारदेखि यो समस्या जारी छ। यो मानवीय अधिकारको उल्लंघन हो।","water","hello_sarkar","train"
"71","गुल्मी वडा नं 31 मा गत सोमबारदेखि धारामा हावा मात्र आउँछ। जनावरलाई पनि पानी दिन गाह्रो छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"72","हेलो सरकार मार्फत गुनासो। सुर्खेत मा धारामा पानी आएको छैन। हप्तामा एकपटक मात्र पानी दिइन्छ। जनावरलाई पनि पानी दिन गाह्रो छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"73","दमक क्षेत्रमा धारामा थोपा थोपा मात्र आउँछ। शौचालय प्रयोग गर्न अप्ठ्यारो छ। यो अन्याय हो।","water","hello_sarkar","train"
"74","मकवानपुर क्षेत्रमा धारामा थोपा थोपा मात्र आउँछ। भाँडा माझ्न पानी छैन। अब चुप बसिँदैन।","water","hello_sarkar","train"
"75","म डोल्पा को बासिन्दा हुँ। हप्तौँदेखि बाल्टी राखेको ठाउँमा पानी नै छैन। बिरामीलाई कसरी हेर्ने पानी बिनै। जनताको पीडा बुझ्नुहोस्।","water","hello_sarkar","train"
"76","डोटी वडा नं 6 मा राति मात्र पानी आउँछ। कपडा धुन पानी छैन। जनताको पीडा बुझ्नुहोस्।","water","hello_sarkar","val"
"77","म रौतहट को बासिन्दा हुँ। एक हप्तादेखि धारामा हावा मात्र आउँछ। खाना पकाउन सकिँदैन। यसमा छानबिन गरिदिनुहोस्।","water","hello_sarkar","test"
"78","गुल्मी मा ट्यांकर आउने भनेर आएको छैन। कहिलेसम्म यस्तै हुन्छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"79","बाजुरा वडा नं 24 मा दुई हप्तादेखि पानीको एक थोपा पनि आएको छैन। शौचालय प्रयोग गर्न अप्ठ्यारो छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"80","म दैलेख को बासिन्दा हुँ। हिजो रातिदेखि धारा सुक्खा छ। बिरामीलाई कसरी हेर्ने पानी बिनै। यसमा छानबिन गरिदिनुहोस्।","water","hello_sarkar","train"
"81","घरमा बुढाबुढी हुनुहुन्छ। कैलाली वडा नं 16 मा पानी आउनै छोडेको छ। बच्चालाई नुहाउन पानी छैन। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","train"
"82","हाम्रो टोलमा कुवाको पानी पनि तल गइसकेको छ। बाल्टी राखेको ठाउँमा पानी नै छैन। असह्य भइसकेको छ।","water","hello_sarkar","train"
"83","नेपालगञ्ज मा पहेँलो रङको पानी आएको छ। पानी उमाल्दा पनि सफा हुँदैन। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","train"
"84","खोटाङ मा कीरा मिसिएको पानी आउँछ। यो पानी पिएर बिरामी परिने डर छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"85","धनुषा वडा नं 10 मा तीन दिनदेखि धारामा पानी आएको छैन। दैनिक कामकाज ठप्प छ। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","train"
"86","सिद्धार्थनगर वडा नं 19 मा छ दिनदेखि धारामा हावा मात्र आउँछ। भाँडा माझ्न पानी छैन। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","val"
"87","बैतडी मा पानी गन्हाउँछ। यो पानी पिउँदा ढाड दुख्छ। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","test"
"88","नेपालगञ्ज वडा नं 3 बाट गुनासो। फोहोर पानी आउँछ, फोहोर पानीले छालारोग भएको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"89","दैलेख मा पानीमा तेलो पदार्थ देखिन्छ। यो पानी पिउँदा ढाड दुख्छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","water","hello_sarkar","train"
"90","कञ्चनपुर वडा नं 5 बाट गुनासो। हरियो रङको पानी आउँछ, फोहोर पानीले छालारोग भएको छ। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"91","म मोरङ को बासिन्दा हुँ। गत सोमबारदेखि पानी आउनै छोडेको छ। भाँडा माझ्न पानी छैन। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"92","हाम्रो टोलमा ट्युबवेलमा पानी आउँदैन। पानीको एक थोपा पनि आएको छैन। हामी सबै परेशान छौं।","water","hello_sarkar","train"
"93","हुम्ला मा ट्यांकर आउने भनेर आएको छैन। जिम्मेवार कसले लिन्छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"94","जेठ असारमा धारा सुक्खा हुन्छ। नुवाकोट वडा नं 20 मा पानीको एक थोपा पनि आएको छैन। तुरुन्त कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"95","गर्मी लाग्दा पानी हराउँछ। बैतडी वडा नं 21 मा धारा सुक्खा छ। यो अन्याय हो।","water","hello_sarkar","train"
"96","म लहान को बासिन्दा हुँ। अस्ति रातिदेखि पानी आउनै छोडेको छ। खाना पकाउन सकिँदैन। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","val"
"97","इलाम वडा नं 8 मा महिनौँदेखि खानेपानी आपूर्ति बन्द छ। दैनिक कामकाज ठप्प छ। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","test"
"98","धनगढी मा हरियो रङको पानी आउँछ। बच्चालाई झाडापखाला भएको छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","water","hello_sarkar","train"
"99","पाँचथर वडा नं 16 मा पानीको तालिका पालना हुँदैन। दैनिक कामकाज ठप्प छ। यसमा छानबिन गरिदिनुहोस्।","water","hello_sarkar","train"
"100","गर्मीमा पानीको चरम अभाव छ। धनुषा वडा नं 20 मा धारा सुक्खा छ। जिम्मेवार कसले लिन्छ।","water","hello_sarkar","train"
"101","वीरगन्ज वडा नं 24 मा पाइपबाट पानी चुहिरहेको छ, बाल्टी राखेको ठाउँमा पानी नै छैन। पाँच दिनदेखि यो समस्या जारी छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"102","जनकपुर वडा नं 3 मा गत सोमबारदेखि बाल्टी राखेको ठाउँमा पानी नै छैन। कपडा धुन पानी छैन। यो मानवीय अधिकारको उल्लंघन हो।","water","hello_sarkar","train"
"103","म मकवानपुर को बासिन्दा हुँ। केही दिनदेखि बाल्टी राखेको ठाउँमा पानी नै छैन। बच्चालाई नुहाउन पानी छैन। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"104","अछाम मा कीरा मिसिएको पानी आउँछ। पानी उमाल्दा पनि सफा हुँदैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"105","तेह्रथुम मा अस्ति रातिदेखि पानी आउनै छोडेको छ, अत्यन्त दुःखित छौं!","water","hello_sarkar","train"
"106","पटकपटक गुनासो गर्दा पनि कलैया मा पानी आएको छैन। सरकारले ध्यान दिनुपर्छ। यसमा छानबिन गरिदिनुहोस्।","water","hello_sarkar","val"
"107","काभ्रेपलाञ्चोक वडा नं 22 मा महिनौँदेखि धारामा पानी आएको छैन। कपडा धुन पानी छैन। जनतालाई सेवा दिनुहोस्।","water","hello_sarkar","test"
"108","म मोरङ को बासिन्दा हुँ। पन्ध्र दिनदेखि पानीको एक थोपा पनि आएको छैन। शौचालय प्रयोग गर्न अप्ठ्यारो छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","water","hello_sarkar","train"
"109","हाम्रो रोल्पा वडा नं 3 मा पाइप फुटेको छ। दुई तीन दिनदेखि यही अवस्था छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"110","हेलो सरकार मार्फत गुनासो। हुम्ला मा धारामा हावा मात्र आउँछ। बिहान ४ बजे मात्र पानी आउँछ। खाना पकाउन सकिँदैन। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"111","म रसुवा को बासिन्दा हुँ। पाँच दिनदेखि धारा सुक्खा छ। कपडा धुन पानी छैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"112","हेलो सरकार मार्फत गुनासो। रौतहट मा पानीको एक थोपा पनि आएको छैन। हप्तामा एकपटक मात्र पानी दिइन्छ। बिरामीलाई कसरी हेर्ने पानी बिनै। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"113","म इलाम को बासिन्दा हुँ। गएको शुक्रबारदेखि धारा सुक्खा छ। बिरामीलाई कसरी हेर्ने पानी बिनै। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"114","बिराटनगर मा गएको महिनादेखि पानीको एक थोपा पनि आएको छैन, अब चुप बसिँदैन!","water","hello_sarkar","train"
"115","चितवन मा तीन दिनदेखि पानीको एक थोपा पनि आएको छैन, नागरिकलाई बिर्सिएको जस्तो छ!","water","hello_sarkar","train"
"116","प्यूठान वडा नं 5 मा पन्ध्र दिनदेखि बाल्टी राखेको ठाउँमा पानी नै छैन। दैनिक कामकाज ठप्प छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","val"
"117","हाम्रो टोलमा ट्युबवेलमा पानी आउँदैन। धारामा हावा मात्र आउँछ। प्रशासनले सुन्नुपर्छ।","water","hello_sarkar","test"
"118","हाम्रो नवलपरासी वडा नं 17 मा पाइपलाइन पुरानो भइसकेको छ। दुई तीन दिनदेखि यही अवस्था छ। यो मानवीय अधिकारको उल्लंघन हो।","water","hello_sarkar","train"
"119","लमजुङ वडा नं 17 मा लामो समयदेखि पानीको एक थोपा पनि आएको छैन। खाना पकाउन सकिँदैन। कृपया तत्काल कदम चाल्नुहोस्।","water","hello_sarkar","train"
"120","हाम्रो बिराटनगर वडा नं 15 मा जोड्ने ठाउँबाट पानी बगेको छ। गएको शनिबारदेखि यही अवस्था छ। यसमा छानबिन गरिदिनुहोस्।","water","hello_sarkar","train"
"121","गुल्मी वडा नं 4 मा एक हप्तादेखि पानीको एक थोपा पनि आएको छैन। बिरामीलाई कसरी हेर्ने पानी बिनै। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","train"
"122","म महोत्तरी को बासिन्दा हुँ। बिहीबारदेखि धारामा पानी आएको छैन। दैनिक कामकाज ठप्प छ। जनताको पीडा बुझ्नुहोस्।","water","hello_sarkar","train"
"123","हाम्रो ओखलढुंगा वडा नं 19 मा पाइप फुटेको छ। गएको शनिबारदेखि यही अवस्था छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"124","सङ्खुवासभा मा ट्यांकरको पानी पनि फोहोर हुन्छ। धेरै कष्ट भइरहेको छ। कृपया तत्काल कदम चाल्नुहोस्।","water","hello_sarkar","train"
"125","बागलुङ वडा नं 1 मा पाइप भाँचिएर सडकमा पानी बगेको छ, बाल्टी राखेको ठाउँमा पानी नै छैन। एक हप्तादेखि यो समस्या जारी छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"126","म्याग्दी वडा नं 31 मा पाइप फुटेको छ, खानेपानी आपूर्ति बन्द छ। महिनौँदेखि यो समस्या जारी छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","val"
"127","दाङ मा दश दिनदेखि पानीको एक थोपा पनि आएको छैन, सरकारले ध्यान दिनुपर्छ!","water","hello_sarkar","test"
"128","गर्मी लाग्दा पानी हराउँछ। अर्घाखाँची वडा नं 14 मा पानी आउनै छोडेको छ। न्याय चाहिन्छ।","water","hello_sarkar","train"
"129","कैलाली मा हरियो रङको पानी आउँछ। पानीजन्य रोग फैलिने खतरा छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","water","hello_sarkar","train"
"130","महोत्तरी वडा नं 5 बाट गुनासो। पहेँलो रङको पानी आएको छ, फोहोर पानीले छालारोग भएको छ। यो मानवीय अधिकारको उल्लंघन हो।","water","hello_sarkar","train"
"131","काठमाडौं मा पानीमा माटो मिसिएको छ। यो पानी पिउँदा ढाड दुख्छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"132","पटकपटक गुनासो गर्दा पनि बाँके मा पानी आएको छैन। धेरै कष्ट भइरहेको छ। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"133","नवलपरासी मा चार दिनदेखि खानेपानी आपूर्ति बन्द छ, यो सेवा होइन, यातना हो!","water","hello_sarkar","train"
"134","पटकपटक गुनासो गर्दा पनि ओखलढुंगा मा पानी आएको छैन। अब केही गरिदिनुस्। कृपया तत्काल कदम चाल्नुहोस्।","water","hello_sarkar","train"
"135","सिन्धुली मा हरियो रङको पानी आउँछ। यो पानी पिउँदा ढाड दुख्छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"136","पटकपटक गुनासो गर्दा पनि भरतपुर मा पानी आएको छैन। न्याय चाहिन्छ। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","val"
"137","तानसेन मा ट्यांकर पालैपालो दिँदा झगडा हुन्छ। सरकारले ध्यान दिनुपर्छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","water","hello_sarkar","test"
"138","सप्तरी वडा नं 6 मा एक हप्तादेखि पानी आउनै छोडेको छ। कपडा धुन पानी छैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"139","धादिङ मा पानीमा माटो मिसिएको छ। यो पानी पिएर बिरामी परिने डर छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"140","सिराहा मा छ दिनदेखि धारामा पानी आएको छैन, नागरिकलाई बिर्सिएको जस्तो छ!","water","hello_sarkar","train"
"141","गुल्मी मा ट्यांकर धेरै ढिलो आउँछ। यो सेवा होइन, यातना हो। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"142","घरमा गर्भवती श्रीमती हुनुहुन्छ। पाल्पा वडा नं 11 मा धारा सुक्खा छ। दैनिक कामकाज ठप्प छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"143","हेटौंडा वडा नं 15 बाट गुनासो। पानीमा तेलो पदार्थ देखिन्छ, पानीजन्य रोग फैलिने खतरा छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"144","म जाजरकोट को बासिन्दा हुँ। चार दिनदेखि धारामा हावा मात्र आउँछ। शौचालय प्रयोग गर्न अप्ठ्यारो छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"145","वीरगन्ज वडा नं 29 मा पाँच दिनदेखि धारामा पानी आएको छैन। बच्चालाई नुहाउन पानी छैन। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","train"
"146","रुकुम वडा नं 22 मा जोड्ने ठाउँबाट पानी बगेको छ, धारामा पानी आएको छैन। चार दिनदेखि यो समस्या जारी छ। यो मानवीय अधिकारको उल्लंघन हो।","water","hello_sarkar","val"
"147","म नेपालगञ्ज को बासिन्दा हुँ। महिनौँदेखि खानेपानी आपूर्ति बन्द छ। भाँडा माझ्न पानी छैन। जनताको पीडा बुझ्नुहोस्।","water","hello_sarkar","test"
"148","रामेछाप मा पानीमा तेलो पदार्थ देखिन्छ। पानीजन्य रोग फैलिने खतरा छ। कृपया तत्काल कदम चाल्नुहोस्।","water","hello_sarkar","train"
"149","हेलो सरकार मार्फत गुनासो। हुम्ला मा खानेपानी आपूर्ति बन्द छ। हप्तामा एकपटक मात्र पानी दिइन्छ। खाना पकाउन सकिँदैन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"150","घरमा बिरामी हुनुहुन्छ। म्याग्दी वडा नं 20 मा बाल्टी राखेको ठाउँमा पानी नै छैन। जनावरलाई पनि पानी दिन गाह्रो छ। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","train"
"151","बुटवल मा हरियो रङको पानी आउँछ। पानी उमाल्दा पनि सफा हुँदैन। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","train"
"152","हेलो सरकार मार्फत गुनासो। दाङ मा बाल्टी राखेको ठाउँमा पानी नै छैन। राति मात्र पानी आउँछ। जनावरलाई पनि पानी दिन गाह्रो छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"153","घरमा गर्भवती श्रीमती हुनुहुन्छ। धनगढी वडा नं 24 मा खानेपानी आपूर्ति बन्द छ। दैनिक कामकाज ठप्प छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","water","hello_sarkar","train"
"154","डोटी मा हप्तौँदेखि धारामा पानी आएको छैन, अत्यन्त दुःखित छौं!","water","hello_sarkar","train"
"155","अछाम क्षेत्रमा धारामा थोपा थोपा मात्र आउँछ। भाँडा माझ्न पानी छैन। अब त सहनै सकिँदैन।","water","hello_sarkar","train"
"156","म मोरङ को बासिन्दा हुँ। गएको शुक्रबारदेखि खानेपानी आपूर्ति बन्द छ। बच्चालाई नुहाउन पानी छैन। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","val"
"157","दाङ मा पानी गन्हाउँछ। बच्चालाई झाडापखाला भएको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","test"
"158","कपिलवस्तु मा पानीमा माटो मिसिएको छ। पानीजन्य रोग फैलिने खतरा छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"159","लमजुङ वडा नं 4 मा गत सोमबारदेखि पानीको एक थोपा पनि आएको छैन। भाँडा माझ्न पानी छैन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"160","हेलो सरकार मार्फत गुनासो। भोजपुर मा पानीको एक थोपा पनि आएको छैन। हप्तामा एकपटक मात्र पानी दिइन्छ। जनावरलाई पनि पानी दिन गाह्रो छ। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"161","बिराटनगर मा ट्यांकरको पानी पनि फोहोर हुन्छ। कहिलेसम्म यस्तै हुन्छ। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
